1488,169051.0,2010-08-03T12:54:00.000,8/3/2010,12:54:00,Closed,1000 UNIVERSAL STUDIOS PLZ,2010-00363526,Theft,Committed,Theme Park,All other larceny,"{'type': 'Point', 'coordinates': [-81.47324116, 28.47723397]}",Mapped,28.47723397,-81.47324116,32819
1801,169364.0,2017-10-25T08:12:00.000,10/25/2017,8:12:00,Closed,3700 MILLENIA BLVD,2017-00419614,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.425207971, 28.494183005]}",Mapped,8.494183005,-81.42520797,00000
467,168030.0,2010-09-03T02:14:00.000,9/3/2010,2:14:00,Closed,1 W PINE ST,2010-00416228,Assault,Committed,Bar/Night Club/Country Club,Simple assault,"{'type': 'Point', 'coordinates': [-81.37990739, 28.54129173]}",Mapped,28.54129173,-81.37990739,32801
2180,169743.0,2017-06-03T06:20:00.000,6/3/2017,6:20:00,Arrest,2000 W PINE ST,2017-00215754,Narcotics,Committed,Parking Lot - Surface,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.406527664, 28.541033506]}",Mapped,8.541033506,-81.40652766,00000
766,168329.0,2015-07-27T15:04:00.000,7/27/2015,15:04:00,Closed,5600 S SEMORAN BV,2015-00305916,Theft,Committed,Restaurant/Fast Food,All other larceny,"{'type': 'Point', 'coordinates': [-81.31013474, 28.48282291]}",Mapped,28.48282291,-81.31013474,32812
2241,169804.0,2012-02-05T10:28:00.000,2/5/2012,10:28:00,Closed,4800 S SEMORAN BV,2012-00052753,Burglary,Committed,Storage Unit,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.31020007, 28.49421857]}",Mapped,28.49421857,-81.31020007,32822
2381,169944.0,2015-06-10T08:50:00.000,6/10/2015,8:50:00,Closed,3000 S RIO GRANDE AVE,2015-00237588,Theft,Committed,Highway/Road/Alley,All other larceny,"{'type': 'Point', 'coordinates': [-81.40118155, 28.51140208]}",Mapped,28.51140208,-81.40118155,32805
1650,169213.0,2011-05-31T12:49:00.000,5/31/2011,12:49:00,Closed,2800 W ARLINGTON ST,2011-00801199,Theft,Committed,Apartment/Condo,All other larceny,"{'type': 'Point', 'coordinates': [-81.41588829, 28.55056725]}",Mapped,28.55056725,-81.41588829,32808
68,167631.0,2012-06-29T19:49:00.000,6/29/2012,19:49:00,Closed,SERVICE DR / COLUMBIA ST,2012-00271605,Vehicle Theft,Committed,Field/Woods,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.4200081, 28.52697875]}",Mapped,28.52697875,"-81.4200081,",00000
169,167732.0,2014-03-06T16:21:00.000,3/6/2014,16:21:00,Arrest,200 HILLCREST ST,2014-00095920,Fraud,Committed,Bank/Financial Institution,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.37445097, 28.55224207]}",Mapped,28.55224207,-81.37445097,32801
672,168235.0,2013-06-23T17:52:00.000,6/23/2013,17:52:00,Closed,1600 MERCY DR,2013-00257672,Theft,Committed,Residence/Other,All other larceny,"{'type': 'Point', 'coordinates': [-81.43055955, 28.56456131]}",Mapped,28.56456131,-81.43055955,32808
184,167747.0,2016-09-05T10:18:00.000,9/5/2016,10:18:00,Closed,10100 RIDGEBLOOM AVE,2016-00361275,Vehicle Theft,Committed,Residence/Single,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.24568512, 28.47577055]}",Mapped,28.47577055,-81.24568512,32829
302,167865.0,2015-08-28T11:01:00.000,8/28/2015,11:01:00,Closed,300 N WESTMORELAND DR,2015-00352415,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.39321413, 28.54621758]}",Mapped,28.54621758,-81.39321413,32805
2108,169671.0,2016-08-05T14:19:00.000,8/5/2016,14:19:00,Closed,9300 JEFF FUQUA BLVD,2016-00316573,Fraud,Committed,Airport,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.30852827, 28.43180352]}",Mapped,28.43180352,-81.30852827,32827
1604,169167.0,2016-02-21T18:52:00.000,2/21/2016,18:52:00,Inactive,S HUGHEY AVE / W CHURCH ST,2016-00075635,Assault,Committed,Highway/Road/Alley,Simple assault,"{'type': 'Point', 'coordinates': [-81.3828448, 28.54018882]}",Mapped,28.54018882,"-81.3828448,",00000
1085,168648.0,2013-12-13T13:41:00.000,12/13/2013,13:41:00,Closed,500 N JOHN YOUNG PKWY,2013-00803731,Theft,Committed,Bus/Rail Terminal,All other larceny,"{'type': 'Point', 'coordinates': [-81.41373753, 28.5479972]}",Mapped,28.5479972,-81.41373753,32805
1928,169491.0,2010-03-08T15:00:00.000,3/8/2010,15:00:00,Closed,1 N ORANGE AVE,2010-00111831,Theft,Committed,Bar/Night Club/Country Club,All other larceny,"{'type': 'Point', 'coordinates': [-81.37905511, 28.54308365]}",Mapped,28.54308365,-81.37905511,32801
2366,169929.0,2013-04-18T09:43:00.000,4/18/2013,9:43:00,Closed,4500 POINT LOOK OUT RD,2013-00160031,Theft,Committed,Vacant House,All other larceny,"{'type': 'Point', 'coordinates': [-81.43782369, 28.60555392]}",Mapped,28.60555392,-81.43782369,32808
29,167592.0,2014-10-13T12:04:00.000,10/13/2014,12:04:00,Arrest,4000 E COLONIAL DR,2014-00426836,Fraud,Committed,Auto Dealer/Car Lot,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.33445992, 28.55344866]}",Mapped,28.55344866,-81.33445992,32803
331,167894.0,2017-01-03T02:25:00.000,1/3/2017,2:25:00,Closed,5900 CURRY FORD RD,2017-00002740,Burglary,Attempted,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.303495061, 28.520996256]}",Mapped,8.520996256,-81.30349506,00000
2218,169781.0,2014-05-26T08:35:00.000,5/26/2014,8:35:00,Closed,1600 S KIRKMAN RD,2014-00801572,Theft,Committed,Apartment/Condo,All other larceny,"{'type': 'Point', 'coordinates': [-81.45917244, 28.52335081]}",Mapped,28.52335081,-81.45917244,32811
916,168479.0,2017-07-25T21:19:00.000,7/25/2017,21:19:00,Closed,E ROBINSON ST / HILLMAN AVE,2017-00289888,Theft,Committed,Highway/Road/Alley,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.371576301, 28.545722392]}",Mapped,8.545722392,-81.3715763,00000
2250,169813.0,2015-03-15T23:01:00.000,3/15/2015,23:01:00,Arrest,E PINE ST / S ORANGE AVE,2015-00109157,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.37902858, 28.5413001]}",Mapped,28.5413001,-81.37902858,32801
2156,169719.0,2010-06-07T05:20:00.000,6/7/2010,5:20:00,Closed,4800 NORMANDY PL,2010-00267316,Vehicle Theft,Committed,Apartment/Condo,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.44290547, 28.49612935]}",Mapped,28.49612935,-81.44290547,32811
1317,168880.0,2015-07-04T10:27:00.000,7/4/2015,10:27:00,Closed,6300 CONROY RD,2015-00273187,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.46937, 28.4936655]}",Mapped,28.4936655,"-81.46937, 2",00000
1319,168882.0,2012-07-19T07:31:00.000,7/19/2012,7:31:00,Closed,1200 S HIAWASSEE RD,2012-00299631,Theft,Committed,Apartment/Condo,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.47111424, 28.52422799]}",Mapped,28.52422799,-81.47111424,32835
1492,169055.0,2013-01-03T22:31:00.000,1/3/2013,22:31:00,Closed,300 N ORANGE AVE,2013-00004159,Robbery,Committed,Commercial/Office Building,Robbery,"{'type': 'Point', 'coordinates': [-81.37911175, 28.54661433]}",Mapped,28.54661433,-81.37911175,32801
924,168487.0,2016-11-19T23:05:00.000,11/19/2016,23:05:00,Closed,1000 S KIRKMAN RD,2016-00468291,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.45928779, 28.52919521]}",Mapped,28.52919521,-81.45928779,32835
951,168514.0,2015-11-10T07:20:00.000,11/10/2015,7:20:00,Closed,5500 E GRANT ST,2015-00461640,Theft,Committed,Construction Site,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.31241973, 28.51712939]}",Mapped,28.51712939,-81.31241973,32822
344,167907.0,2013-08-18T12:15:00.000,8/18/2013,12:15:00,Closed,13700 WALCOTT AVE,2013-00341691,Burglary,Committed,Vacant Apartment,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.26321004, 28.36921821]}",Mapped,28.36921821,-81.26321004,32827
98,167661.0,2010-10-23T14:59:00.000,10/23/2010,14:59:00,Arrest,2800 S ORANGE AVE,2010-00499699,Theft,Committed,Grocery/Supermarket,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37629815, 28.51073147]}",Mapped,28.51073147,-81.37629815,32806
1917,169480.0,2013-12-12T11:02:00.000,12/12/2013,11:02:00,Closed,3100 W PRINCETON ST,2013-00519701,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.41891423, 28.56972275]}",Mapped,28.56972275,-81.41891423,32808
1927,169490.0,2010-06-12T01:04:00.000,6/12/2010,1:04:00,Closed,5100 CITY ST,2010-00276261,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.41480861, 28.49273144]}",Mapped,28.49273144,-81.41480861,32839
2243,169806.0,2011-10-16T20:03:00.000,10/16/2011,20:03:00,Closed,9200 AIRPORT BV,2011-00458721,Theft,Committed,Airport,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.30852827, 28.43180352]}",Mapped,28.43180352,-81.30852827,32827
2039,169602.0,2014-11-27T02:58:00.000,11/27/2014,2:58:00,Closed,1 E COLONIAL DR,2014-00490490,Theft,Committed,Convenience Store,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.37802665, 28.5530951]}",Mapped,28.5530951,-81.37802665,32801
2102,169665.0,2013-02-05T17:11:00.000,2/5/2013,17:11:00,Closed,E MICHIGAN ST / S ORANGE AVE,2013-00053123,Theft,Committed,Commercial/Office Building,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.37631539, 28.51291207]}",Mapped,28.51291207,-81.37631539,32806
2225,169788.0,2016-02-08T14:39:00.000,2/8/2016,14:39:00,Closed,3900 SOUTH LAKE ORLANDO PKWY,2016-00056302,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.42750386, 28.58983301]}",Mapped,28.58983301,-81.42750386,32808
890,168453.0,2013-05-24T19:20:00.000,5/24/2013,19:20:00,Arrest,LEWIS CT / BETHUNE DR,2013-00213633,Assault,Committed,Highway/Road/Alley,Simple assault,"{'type': 'Point', 'coordinates': [-81.42008752, 28.52819485]}",Mapped,28.52819485,-81.42008752,32805
724,168287.0,2011-04-21T16:33:00.000,4/21/2011,16:33:00,Arrest,600 W JACKSON ST,2011-00178481,Narcotics,Committed,Highway/Road/Alley,Drug equipment,"{'type': 'Point', 'coordinates': [-81.38746736, 28.53922525]}",Mapped,28.53922525,-81.38746736,32805
1579,169142.0,2017-09-06T09:00:00.000,9/6/2017,9:00:00,Closed,2400 S SEMORAN BLVD,2017-00350164,Burglary,Committed,Other Repair Facility,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.310355818, 28.515877114]}",Mapped,8.515877114,-81.31035581,00000
1673,169236.0,2017-01-21T07:43:00.000,1/21/2017,7:43:00,Arrest,900 S KIRKMAN RD,2017-00027252,Theft,Committed,Drug Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.45929092, 28.529200547]}",Mapped,8.529200547,-81.45929092,00000
1364,168927.0,2012-06-06T23:20:00.000,6/6/2012,23:20:00,Closed,1 E PINE ST,2012-00238882,Robbery,Committed,Bar/Night Club/Country Club,Robbery,"{'type': 'Point', 'coordinates': [-81.37852682, 28.54130393]}",Mapped,28.54130393,-81.37852682,32801
2067,169630.0,2017-09-22T10:51:00.000,9/22/2017,10:51:00,Closed,5600 WINDHOVER DR,2017-00373130,Theft,Committed,Hotel/Motel,All other larceny,"{'type': 'Point', 'coordinates': [-81.456598062, 28.485138548]}",Mapped,8.485138548,-81.45659806,00000
1514,169077.0,2013-09-18T02:48:00.000,9/18/2013,2:48:00,Arrest,5800 INTERNATIONAL DR,2013-00389636,Narcotics,Committed,Hotel/Motel,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.46079573, 28.46232891]}",Mapped,28.46232891,-81.46079573,32819
379,167942.0,2011-05-20T14:29:00.000,5/20/2011,14:29:00,Inactive,4400 MILLENIA PLAZA WAY,2011-00223998,Theft,Committed,Hardware Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.42887881, 28.49547463]}",Mapped,28.49547463,-81.42887881,32839
1423,168986.0,2016-03-29T19:10:00.000,3/29/2016,19:10:00,Arrest,6000 BENT PINE DR,2016-00131004,Narcotics,Committed,Motor Vechicle,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.30348954, 28.47225514]}",Mapped,28.47225514,-81.30348954,32822
1858,169421.0,2015-04-16T14:40:00.000,4/16/2015,14:40:00,Arrest,4900 INTERNATIONAL DR,2015-00155639,Theft,Committed,Mall,Shoplifting,"{'type': 'Point', 'coordinates': [-81.44958996, 28.47391409]}",Mapped,28.47391409,-81.44958996,32819
1969,169532.0,2013-05-29T08:16:00.000,5/29/2013,8:16:00,Closed,400 N ORANGE BLOSSOM TRL,2013-00219820,Theft,Committed,Bar/Night Club/Country Club,All other larceny,"{'type': 'Point', 'coordinates': [-81.39736127, 28.54837891]}",Mapped,28.54837891,-81.39736127,32805
612,168175.0,2010-04-24T13:53:00.000,4/24/2010,13:53:00,Closed,6600 INTERNATIONAL DR,2010-00192188,Fraud,Committed,Hotel/Motel,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.47046365, 28.45794185]}",Mapped,28.45794185,-81.47046365,32819
1887,169450.0,2012-02-25T16:41:00.000,2/25/2012,16:41:00,Closed,800 S SOLANDRA DR,2012-00800486,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.31109723, 28.53330456]}",Mapped,28.53330456,-81.31109723,32807
2013,169576.0,2017-08-13T03:44:00.000,8/13/2017,3:44:00,Arrest,1 W CHURCH ST,2017-00315658,Assault,Committed,Parking Garage,Simple assault,"{'type': 'Point', 'coordinates': [-81.379892985, 28.540326835]}",Mapped,8.540326835,-81.37989298,00000
1233,168796.0,2015-10-06T13:40:00.000,10/6/2015,13:40:00,Closed,6000 LAKEHURST DR,2015-00411596,Burglary,Committed,Storage Unit,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.46152217, 28.45291834]}",Mapped,28.45291834,-81.46152217,32819
2149,169712.0,2013-02-06T13:00:00.000,2/6/2013,13:00:00,Arrest,5900 S GOLDENROD RD,2013-00054431,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.28978891, 28.47526306]}",Mapped,28.47526306,-81.28978891,32822
669,168232.0,2016-01-22T15:57:00.000,1/22/2016,15:57:00,Arrest,2800 S ORANGE AVE,2016-00031397,Theft,Committed,Grocery/Supermarket,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37629815, 28.51073147]}",Mapped,28.51073147,-81.37629815,32806
1798,169361.0,2017-05-24T03:50:00.000,5/24/2017,3:50:00,Closed,1 E COLONIAL DR,2017-00201918,Burglary,Attempted,Auto Dealer/Car Lot,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.378029761, 28.553100447]}",Mapped,8.553100447,-81.37802976,00000
1266,168829.0,2015-06-22T17:03:00.000,6/22/2015,17:03:00,Closed,3500 EDGEWATER DR,2015-00256103,Theft,Committed,Drug Store,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.39241896, 28.58445975]}",Mapped,28.58445975,-81.39241896,32804
531,168094.0,2013-10-14T14:06:00.000,10/14/2013,14:06:00,Closed,700 CORNELIA CT,2013-00430824,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.44113883, 28.53238808]}",Mapped,28.53238808,-81.44113883,32811
1359,168922.0,2010-11-29T11:24:00.000,11/29/2010,11:24:00,Closed,5800 CURRY FORD RD,2010-00558047,Vehicle Theft,Committed,Apartment/Condo,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.30831519, 28.52281416]}",Mapped,28.52281416,-81.30831519,32807
115,167678.0,2014-01-21T11:21:00.000,1/21/2014,11:21:00,Closed,5500 DEVONBRIAR WAY,2014-00029601,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.31370964, 28.50114197]}",Mapped,28.50114197,-81.31370964,32822
1114,168677.0,2014-03-09T21:31:00.000,3/9/2014,21:31:00,Arrest,1 W PINE ST,2014-00100574,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.37990739, 28.54129173]}",Mapped,28.54129173,-81.37990739,32801
223,167786.0,2010-08-19T11:40:00.000,8/19/2010,11:40:00,Closed,5100 EDWINA ST,2010-00390251,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.448077, 28.52484588]}",Mapped,28.52484588,"-81.448077, ",00000
1966,169529.0,2011-09-24T18:18:00.000,9/24/2011,18:18:00,Closed,6200 INTERNATIONAL DR,2011-00424677,Vehicle Theft,Committed,Parking Lot - Surface,Motor vehicle theft,"{'type': 'Point', 'coordinates': [-81.4644626, 28.46228881]}",Mapped,28.46228881,"-81.4644626,",00000
1918,169481.0,2011-10-04T17:28:00.000,10/4/2011,17:28:00,Arrest,4400 CURRY FORD RD,2011-00439584,Theft,Committed,Grocery/Supermarket,Shoplifting,"{'type': 'Point', 'coordinates': [-81.33022507, 28.52425686]}",Mapped,28.52425686,-81.33022507,32812
94,167657.0,2012-11-19T13:20:00.000,11/19/2012,13:20:00,Closed,4400 CURRY FORD RD,2012-00479093,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.33022507, 28.52425686]}",Mapped,28.52425686,-81.33022507,32812
1808,169371.0,2013-02-27T15:10:00.000,2/27/2013,15:10:00,Closed,3200 DANTE DR,2013-00086742,Fraud,Committed,Residence/Single,Credit card/atm fraud,"{'type': 'Point', 'coordinates': [-81.46654547, 28.50868489]}",Mapped,28.50868489,-81.46654547,32835
1734,169297.0,2017-10-26T02:25:00.000,10/26/2017,2:25:00,Arrest,LA COSTA DR / VIRGINIAN DR,2017-00420927,Narcotics,Committed,Field/Woods,Drug equipment,"{'type': 'Point', 'coordinates': [-81.307753088, 28.528011102]}",Mapped,8.528011102,-81.30775308,00000
1606,169169.0,2017-07-29T11:40:00.000,7/29/2017,11:40:00,Closed,6100 RALEIGH ST,2017-00294893,Fraud,Committed,Apartment/Condo,False pretense/swindle/confidence game,"{'type': 'Point', 'coordinates': [-81.464950015, 28.527914795]}",Mapped,8.527914795,-81.46495001,00000
2222,169785.0,2016-06-04T09:55:00.000,6/4/2016,9:55:00,Arrest,1900 CONWAY RD,2016-00230126,Burglary,Committed,Apartment/Condo,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.33099065, 28.51715096]}",Mapped,28.51715096,-81.33099065,32812
2018,169581.0,2011-06-02T14:03:00.000,6/2/2011,14:03:00,Open,3900 W COLONIAL DR,2011-00243786,Narcotics,Committed,Storage Unit,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.42699228, 28.55267323]}",Mapped,28.55267323,-81.42699228,32808
2132,169695.0,2013-02-04T11:38:00.000,2/4/2013,11:38:00,Closed,1200 AYRSHIRE ST,2013-00051222,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.36310581, 28.57911118]}",Mapped,28.57911118,-81.36310581,32803
972,168535.0,2010-12-07T13:59:00.000,12/7/2010,13:59:00,Arrest,300 E MICHIGAN ST,2010-00570667,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.37323452, 28.51294543]}",Mapped,28.51294543,-81.37323452,32806
84,167647.0,2010-07-25T22:11:00.000,7/25/2010,22:11:00,Closed,5900 AMERICAN WAY,2010-00349906,Theft,Committed,Hotel/Motel,All other larceny,"{'type': 'Point', 'coordinates': [-81.46247949, 28.46389095]}",Mapped,28.46389095,-81.46247949,32819
1547,169110.0,2015-07-07T08:10:00.000,7/7/2015,8:10:00,Closed,2100 CONWAY RD,2015-00277199,Theft,Committed,Apartment/Condo,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.33099065, 28.51715096]}",Mapped,28.51715096,-81.33099065,32812
2045,169608.0,2015-11-10T07:53:00.000,11/10/2015,7:53:00,Closed,1000 UNIVERSAL STUDIOS PLZ,2015-00803676,Theft,Committed,Theme Park,All other larceny,"{'type': 'Point', 'coordinates': [-81.47324116, 28.47723397]}",Mapped,28.47723397,-81.47324116,32819
1689,169252.0,2014-06-08T14:24:00.000,6/8/2014,14:24:00,Closed,4900 INTERNATIONAL DR,2014-00239918,Theft,Committed,Specialty Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.44958996, 28.47391409]}",Mapped,28.47391409,-81.44958996,32819
2062,169625.0,2016-03-29T09:44:00.000,3/29/2016,9:44:00,Closed,4900 BARCELONA ST,2016-00130246,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.32372403, 28.53397903]}",Mapped,28.53397903,-81.32372403,32807
753,168316.0,2016-07-02T12:53:00.000,7/2/2016,12:53:00,Closed,1 E JEFFERSON ST,2016-00269148,Theft,Committed,Governemnt Building or Property,All other larceny,"{'type': 'Point', 'coordinates': [-81.37869476, 28.54461181]}",Mapped,28.54461181,-81.37869476,32801
437,168000.0,2015-08-09T21:25:00.000,8/9/2015,21:25:00,Inactive,1000 UNIVERSAL STUDIOS PLZ,2015-00325158,Theft,Committed,Theme Park,All other larceny,"{'type': 'Point', 'coordinates': [-81.47324116, 28.47723397]}",Mapped,28.47723397,-81.47324116,32819
1235,168798.0,2012-10-23T15:42:00.000,10/23/2012,15:42:00,Closed,4800 NEW BROAD ST,2012-00802588,Theft,Committed,Drug Store,All other larceny,"{'type': 'Point', 'coordinates': [-81.3275937, 28.56697853]}",Mapped,28.56697853,"-81.3275937,",00000
1196,168759.0,2011-10-16T19:50:00.000,10/16/2011,19:50:00,Closed,E WASHINGTON ST / N SUMMERLIN AVE,2011-00458707,Robbery,Committed,Restaurant/Fine Dining,Robbery,"{'type': 'Point', 'coordinates': [-81.36847159, 28.54364298]}",Mapped,28.54364298,-81.36847159,32801
123,167686.0,2010-01-05T03:52:00.000,1/5/2010,3:52:00,Closed,5800 LAKE UNDERHILL RD,2010-00005857,Burglary,Committed,Restaurant/Fine Dining,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.30825302, 28.5390294]}",Mapped,28.5390294,-81.30825302,32807
1828,169391.0,2011-10-17T11:16:00.000,10/17/2011,11:16:00,Closed,6400 WINDER OAKS BV,2011-00459608,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.47058165, 28.49162953]}",Mapped,28.49162953,-81.47058165,32819
461,168024.0,2013-05-04T09:51:00.000,5/4/2013,9:51:00,Closed,3800 N JOHN YOUNG PKWY,2013-00183177,Narcotics,Committed,Motor Vechicle,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.4167105, 28.58449336]}",Mapped,28.58449336,"-81.4167105,",00000
2014,169577.0,2017-09-09T14:02:00.000,9/9/2017,14:02:00,Closed,2500 W COLONIAL DR,2017-00354425,Theft,Committed,Grocery/Supermarket,Shoplifting,"{'type': 'Point', 'coordinates': [-81.412297641, 28.552824728]}",Mapped,8.552824728,-81.41229764,00000
65,167628.0,2011-10-27T22:07:00.000,10/27/2011,22:07:00,Inactive,W LIVINGSTON ST / N WESTMORELAND DR,2011-00475963,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.39323763, 28.54749454]}",Mapped,28.54749454,-81.39323763,32805
113,167676.0,2011-06-22T08:06:00.000,6/22/2011,8:06:00,Closed,2600 S FERN CREEK AVE,2011-00275469,Theft,Committed,Commercial/Office Building,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.35985698, 28.51373041]}",Mapped,28.51373041,-81.35985698,32806
1328,168891.0,2010-07-18T00:23:00.000,7/18/2010,0:23:00,Arrest,BRUTON BV / PRINCE HALL BV,2010-00337300,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.42596332, 28.51229941]}",Mapped,28.51229941,-81.42596332,32811
2396,169959.0,2016-07-10T12:30:00.000,7/10/2016,12:30:00,Inactive,4100 E COLONIAL DR,2016-00279373,Theft,Committed,Gas Station,Shoplifting,"{'type': 'Point', 'coordinates': [-81.33445992, 28.55344866]}",Mapped,28.55344866,-81.33445992,32803
1477,169040.0,2017-04-05T13:43:00.000,4/5/2017,13:43:00,Closed,1800 S SEMORAN BLVD,2017-00132196,Theft,Committed,Clothing Store,Pocket picking,"{'type': 'Point', 'coordinates': [-81.310386799, 28.520342785]}",Mapped,8.520342785,-81.31038679,00000
2097,169660.0,2017-11-05T01:09:00.000,11/5/2017,1:09:00,Closed,5700 CROWNTREE LN,2017-00434713,Theft,Committed,Highway/Road/Alley,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.248935673, 28.479787848]}",Mapped,8.479787848,-81.24893567,00000
261,167824.0,2013-04-30T14:34:00.000,4/30/2013,14:34:00,Closed,100 W ORLANDO ST,2013-00177671,Burglary,Committed,Residence/Single,Burglary/breaking and entering,"{'type': 'Point', 'coordinates': [-81.38074045, 28.57309312]}",Mapped,28.57309312,-81.38074045,32804
618,168181.0,2010-06-22T18:33:00.000,6/22/2010,18:33:00,Closed,1600 TULANE ST,2010-00294419,Theft,Committed,Residence/Single,All other larceny,"{'type': 'Point', 'coordinates': [-81.40323333, 28.57394486]}",Mapped,28.57394486,-81.40323333,32804
523,168086.0,2012-04-29T01:03:00.000,4/29/2012,1:03:00,Inactive,3800 S SEMORAN BV,2012-00179870,Theft,Committed,Department/Discount Store,Shoplifting,"{'type': 'Point', 'coordinates': [-81.31026445, 28.50491395]}",Mapped,28.50491395,-81.31026445,32822
2153,169716.0,2012-02-15T22:44:00.000,2/15/2012,22:44:00,Arrest,E GRANT ST / S SEMORAN BV,2012-00068642,Narcotics,Committed,Highway/Road/Alley,Drugs/narcotics,"{'type': 'Point', 'coordinates': [-81.31036203, 28.51711974]}",Mapped,28.51711974,-81.31036203,32822
2130,169693.0,2014-04-23T15:03:00.000,4/23/2014,15:03:00,Arrest,800 E ROBINSON ST,2014-00168053,Theft,Committed,School,All other larceny,"{'type': 'Point', 'coordinates': [-81.36772626, 28.54575947]}",Mapped,28.54575947,-81.36772626,32801
2355,169918.0,2017-04-29T16:18:00.000,4/29/2017,16:18:00,Closed,1400 S KIRKMAN RD,2017-00167094,Theft,Committed,Parking Lot - Surface,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.459226109, 28.525039945]}",Mapped,8.525039945,-81.4592261,00000
849,168412.0,2013-12-06T20:40:00.000,12/6/2013,20:40:00,Closed,2700 UPPER PARK RD,2013-00511168,Theft,Committed,Field/Woods,Theft from motor vehicle except parts/accessories,"{'type': 'Point', 'coordinates': [-81.33571073, 28.57575516]}",Mapped,28.57575516,-81.33571073,32814
